,Total_Stops,Price,day_of_journey,month_of_journey,Dep_time_hr,Dep_time_minute,Arr_time_hr,Arr_time_minute,duration_hours,duration_minutes,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Route_1,Route_2,Route_3,Route_4,Route_5
9194,0,2227.0,6,12,20,5,21,40,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9195,0,4545.0,3,9,0,40,3,25,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,29,13,5
9196,0,4148.0,21,3,17,15,19,55,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9197,0,4148.0,3,12,15,10,17,45,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9198,2,7642.0,21,3,8,15,11,20,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,27,6,5
9199,1,10262.0,6,3,16,0,12,35,20,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9200,0,4030.0,24,5,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9201,0,5000.0,27,6,14,25,17,40,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
9202,1,5264.0,6,9,8,45,13,15,4,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,37,6,13,5
9203,0,7229.0,6,1,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9204,1,10577.0,6,3,8,0,19,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9205,2,12723.0,24,5,5,50,8,55,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,25,9,3,5
9206,1,14714.0,6,1,21,50,4,25,6,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9207,1,7438.0,21,3,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9208,1,10203.0,15,5,20,30,20,25,23,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9209,0,3782.0,27,3,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9210,2,13014.0,6,12,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
9211,1,8073.0,15,5,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9212,0,4804.0,5,9,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9213,1,4864.0,5,9,7,10,12,40,5,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,13,5
9214,1,15135.0,3,6,6,40,18,50,12,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9215,1,8366.0,6,6,16,50,11,10,18,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9216,2,13292.0,6,9,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,21,4,5,5
9217,0,7171.0,15,6,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9218,1,12121.0,5,6,9,35,21,5,11,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9219,2,11753.0,6,12,10,55,19,15,8,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,16,4,5,5
9220,1,8064.0,3,1,5,15,10,0,4,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,8,13,5
9221,1,10262.0,6,6,15,0,19,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9222,0,5277.0,5,3,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
9223,0,8016.0,6,9,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9224,2,11342.0,3,12,5,30,14,50,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,17,9,5
9225,1,7594.0,6,12,6,30,4,40,22,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9226,0,4483.0,6,3,11,10,13,55,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9227,2,16263.0,18,5,20,0,4,25,8,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,4,5,5
9228,2,13243.0,5,12,10,0,1,20,15,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,7,3,5
9229,0,6478.0,6,12,6,0,8,45,2,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9230,1,15764.0,3,6,23,5,4,25,5,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9231,2,4647.0,4,3,9,10,4,40,19,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,14,3,5
9232,0,8016.0,6,3,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9233,0,4145.0,6,12,20,45,23,20,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9234,1,8055.0,27,3,7,30,21,0,13,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9235,2,12409.0,18,5,17,15,19,15,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,4,5,5
9236,0,6038.0,24,3,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9237,0,4107.0,21,5,22,50,1,20,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9238,2,11911.0,21,5,5,55,7,40,25,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,4,4,5,5
9239,1,25735.0,3,1,22,50,23,0,24,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
9240,2,11458.0,6,6,9,25,1,20,15,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,7,3,5
9241,1,6152.0,24,4,16,45,22,25,5,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6,13,5
9242,1,10844.0,6,9,21,10,23,35,26,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9243,0,11982.0,24,5,17,45,20,5,2,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
9244,1,13941.0,5,9,6,30,16,20,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9245,1,6938.0,27,3,14,20,22,20,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
9246,2,15339.0,27,6,13,25,19,0,29,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,4,5,5
9247,2,20064.0,3,3,5,25,18,50,37,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,21,4,5,5
9248,1,6093.0,15,6,14,55,22,30,7,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
9249,1,10885.0,21,3,19,0,1,35,6,35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9250,1,8907.0,6,1,13,30,23,0,9,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6,13,5
9251,1,9663.0,5,6,6,30,20,45,14,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9252,1,7160.0,27,4,5,5,12,10,7,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
9253,1,11269.0,21,3,7,30,15,30,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9254,0,5678.0,4,1,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9255,0,5678.0,27,5,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9256,1,8907.0,6,6,9,45,23,0,13,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6,13,5
9257,0,3210.0,27,6,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9258,0,6961.0,15,5,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9259,1,14815.0,3,6,14,5,8,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
9260,1,11467.0,5,6,20,25,22,5,25,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9261,2,10919.0,15,6,14,35,12,35,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,34,4,5,5
9262,1,9069.0,6,3,14,25,19,35,5,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9263,1,4649.0,5,1,15,5,20,20,5,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,33,3,13,5
9264,0,4823.0,6,3,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9265,1,6528.0,21,5,14,35,14,35,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,33,3,13,5
9266,1,22270.0,3,6,5,45,12,25,6,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
9267,2,15654.0,3,9,10,45,4,25,17,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,4,5,5
9268,1,7770.0,4,1,20,20,22,55,26,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9269,0,4804.0,5,3,4,40,7,15,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9270,2,10368.0,15,6,19,30,12,35,17,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
9271,0,7673.0,3,3,21,5,0,20,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
9272,0,6015.0,21,4,5,35,8,50,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
9273,0,4804.0,24,4,11,30,14,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9274,1,13941.0,15,5,20,0,8,15,12,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9275,1,5162.0,5,9,19,55,23,30,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,13,5
9276,1,10657.0,3,9,11,5,22,45,11,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,8,13,5
9277,1,14781.0,5,9,16,30,23,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9278,0,2754.0,4,3,19,5,20,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9279,2,11474.0,3,12,6,50,22,55,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,27,6,5
9280,1,7757.0,18,5,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9281,0,2228.0,4,3,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9282,1,10405.0,15,3,8,0,8,15,24,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
9283,0,3419.0,27,6,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9284,1,10262.0,6,9,17,30,12,35,19,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9285,0,3100.0,6,9,13,55,15,25,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9286,1,11848.0,3,9,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9287,1,5683.0,4,9,20,30,8,15,11,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6,13,5
9288,1,9663.0,5,9,8,25,12,0,27,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9289,0,4544.0,24,4,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9290,0,4050.0,27,5,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9291,1,9187.0,5,9,20,20,9,5,12,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9292,1,8452.0,4,1,20,20,20,20,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9293,2,11668.0,18,5,9,25,1,20,15,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,7,3,5
9294,2,13381.0,6,9,14,25,19,15,28,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,9,4,5,5
9295,1,8073.0,18,5,7,0,21,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9296,0,5620.0,3,1,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9297,1,12739.0,6,12,14,5,4,40,14,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9298,0,5989.0,5,3,19,55,22,25,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9299,1,8891.0,21,5,9,25,7,55,22,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9300,0,4544.0,27,4,19,50,22,50,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9301,1,10262.0,6,6,16,0,19,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9302,1,9345.0,21,5,17,0,20,20,27,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9303,0,21730.0,3,1,19,40,22,20,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,29,13,5
9304,1,6838.0,15,6,9,15,21,0,11,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9305,1,10943.0,3,12,21,0,19,25,22,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,14,13,13,5
9306,0,3943.0,18,6,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9307,0,3573.0,18,6,5,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9308,0,3841.0,15,5,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9309,1,9646.0,21,5,9,45,18,10,8,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
9310,0,4729.0,18,3,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
9311,1,17261.0,3,6,22,50,9,30,10,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
9312,1,13941.0,5,1,14,5,10,5,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9313,1,10844.0,21,5,21,10,12,0,14,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9314,1,14231.0,24,3,18,55,16,20,21,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9315,1,14714.0,6,12,13,0,19,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9316,1,6460.0,21,3,8,45,13,15,4,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,37,6,13,5
9317,1,11467.0,5,1,20,25,23,35,27,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9318,0,3943.0,5,3,0,30,3,25,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9319,1,4775.0,15,4,15,15,20,5,4,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,20,3,13,5
9320,0,3841.0,4,6,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9321,1,12284.0,18,3,11,40,7,40,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
9322,0,4804.0,6,9,17,15,19,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9323,2,12819.0,24,6,13,25,12,35,23,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,4,5,5
9324,1,14714.0,6,3,18,15,4,25,10,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9325,0,8040.0,27,5,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9326,2,16840.0,15,5,15,5,1,30,10,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,21,4,5,5
9327,1,15554.0,5,6,22,50,4,25,5,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9328,1,5752.0,15,4,10,35,19,35,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9329,1,8452.0,5,9,17,0,10,45,17,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9330,1,11761.0,27,5,8,0,19,15,11,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9331,1,14848.0,27,6,13,0,19,15,6,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9332,2,10368.0,6,3,5,30,19,0,13,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
9333,2,9863.0,18,5,16,40,19,15,26,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,4,5,5
9334,1,10262.0,27,6,10,0,19,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9335,0,4668.0,6,6,7,0,9,40,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9336,1,9103.0,15,5,11,25,19,0,7,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9337,1,10262.0,6,12,21,50,12,35,14,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9338,1,4525.0,27,6,7,25,13,35,6,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,6,13,5
9339,0,5228.0,27,4,10,0,12,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9340,1,19225.0,3,6,21,25,5,5,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
9341,0,8040.0,5,9,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9342,1,7438.0,21,3,14,0,4,25,14,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9343,1,13135.0,3,6,4,0,15,30,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9344,0,6015.0,5,9,14,25,17,40,3,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,10,29,13,5
9345,1,8283.0,18,5,17,0,1,30,8,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9346,0,3543.0,6,9,8,20,10,35,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
9347,0,4148.0,27,3,10,10,12,55,2,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,29,13,5
9348,1,7657.0,15,3,15,45,20,15,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,8,13,5
9349,1,5276.0,5,12,19,35,23,15,3,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,13,5
9350,1,14151.0,15,5,9,35,23,35,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,3,13,5
9351,0,8040.0,21,6,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9352,2,8378.0,3,9,11,55,21,20,9,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,22,5,5
9353,0,3543.0,6,9,9,45,12,0,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
9354,0,4823.0,6,12,18,55,21,50,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9355,1,14388.0,15,5,18,55,8,15,13,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9356,0,3543.0,6,9,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
9357,1,10844.0,5,12,14,5,20,45,6,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9358,1,10844.0,6,9,6,30,18,15,11,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9359,1,4957.0,6,12,17,55,22,50,4,55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6,13,5
9360,1,6442.0,15,5,7,35,16,10,8,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
9361,1,7480.0,15,5,17,20,9,25,16,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,33,6,13,5
9362,1,5073.0,4,1,20,25,1,30,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9363,1,14781.0,5,9,16,30,22,35,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9364,1,9646.0,6,3,9,45,16,10,6,25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,13,5
9365,1,7851.0,4,1,6,30,16,20,9,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,13,5
9366,0,2175.0,24,3,5,45,7,5,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,19,29,13,5
9367,2,14424.0,5,9,10,0,5,25,19,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,0,3,5
9368,2,13014.0,6,12,9,40,19,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,28,4,5,5
9369,1,5177.0,4,6,2,15,19,0,16,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9370,1,15135.0,3,3,10,45,18,50,8,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,7,6,13,5
9371,0,5228.0,21,6,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,29,13,5
9372,1,22270.0,3,1,11,40,5,5,17,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,13,5
9373,0,3543.0,15,6,9,45,12,0,2,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,8,29,13,5
